Name,Technique,Rule Type,Severity,Source
Incoming Execution via WinRM Remote Shell,"T1021, T1021.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_incoming_winrm_shell_execution.toml)
Indirect Command Execution via Forfiles/Pcalua,T1202,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_indirect_command_exec_pcalua_forfiles.toml)
Ingress Transfer via Windows BITS,"T1105, T1197",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/command_and_control_ingress_transfer_bits.toml)
Initial Access via File Upload Followed by GET Request,"T1190, T1505, T1505.003",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/initial_access_file_upload_followed_by_get_request.toml)
Initramfs Extraction via CPIO,"T1542, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_extract_initramfs_via_cpio.toml)
Initramfs Unpacking via unmkinitramfs,"T1059, T1059.004, T1542, T1543, T1574",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_unpack_initramfs_via_unmkinitramfs.toml)
Insecure AWS EC2 VPC Security Group Ingress Rule Added,"T1562, T1562.007",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/defense_evasion_vpc_security_group_ingress_rule_added_for_remote_connections.toml)
Installation of Custom Shim Databases,"T1546, T1546.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_app_compat_shim.toml)
Installation of Security Support Provider,"T1112, T1547, T1547.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_via_lsa_security_support_provider_registry.toml)
InstallUtil Activity,"T1218, T1218.004",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_installutil_command_activity.toml)
InstallUtil Process Making Network Connections,"T1218, T1218.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_installutil_beacon.toml)
Interactive Exec Into Container Detected via Defend for Containers,"T1059, T1059.004, T1609",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_interactive_exec_to_container.toml)
Interactive Logon by an Unusual Process,"T1134, T1134.002, T1134.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_make_token_local.toml)
Interactive Shell Launched via Unusual Parent Process in a Container,"T1059, T1059.004",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_interactive_process_inside_container.toml)
Interactive Shell Spawn Detected via Defend for Containers,"T1059, T1059.004",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/execution_interactive_shell_spawned_from_inside_a_container.toml)
Interactive Terminal Spawned via Perl,T1059,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_perl_tty_shell.toml)
Interactive Terminal Spawned via Python,"T1059, T1059.006",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_python_tty_shell.toml)
IPSEC NAT Traversal Port Activity,,Custom Query,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/network/command_and_control_nat_traversal_port_activity.toml)
IPv4/IPv6 Forwarding Activity,T1572,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_ip_forwarding_activity.toml)
KDE AutoStart Script or Desktop File Creation,T1547,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kde_autostart_modification.toml)
Kerberos Cached Credentials Dumping,"T1003, T1558, T1558.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_kerberosdump_kcc.toml)
Kerberos Pre-authentication Disabled for User,"T1078, T1078.002, T1558, T1558.004, T1562",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_disable_kerberos_preauth.toml)
Kerberos Traffic from Unusual Process,T1558,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_kerberoasting_unusual_process.toml)
Kernel Driver Load,"T1014, T1547, T1547.006",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kernel_driver_load.toml)
Kernel Driver Load by non-root User,"T1014, T1547, T1547.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kernel_driver_load_by_non_root.toml)
Kernel Instrumentation Discovery via kprobes and tracefs,"T1014, T1082",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_kernel_instrumentation_discovery_via_kprobes_and_tracefs.toml)
Kernel Load or Unload via Kexec Detected,"T1547, T1547.006, T1601, T1601.001, T1611",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/privilege_escalation_load_and_unload_of_kernel_via_kexec.toml)
Kernel Module Load from Unusual Location,"T1014, T1547, T1547.006",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kernel_module_load_from_unusual_location.toml)
Kernel Module Load via Built-in Utility,"T1014, T1547, T1547.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_insmod_kernel_module_load.toml)
Kernel Module Removal,"T1547, T1547.006, T1562, T1562.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_kernel_module_removal.toml)
Kernel Object File Creation,"T1014, T1547, T1547.006",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kernel_object_file_creation.toml)
Kernel Seeking Activity,"T1014, T1082",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_kernel_seeking.toml)
Kernel Unpacking Activity,"T1014, T1082",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_kernel_unpacking.toml)
Keychain CommandLine Interaction via Unsigned or Untrusted Process,"T1555, T1555.001",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_credentials_keychains.toml)
Keychain Password Retrieval via Command Line,"T1555, T1555.001, T1555.003",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/credential_access_keychain_pwd_retrieval_security_cmd.toml)
Kill Command Execution,"T1059, T1059.004, T1562, T1562.006, T1564, T1564.001",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_kill_command_executed.toml)
Kirbi File Creation,"T1003, T1558",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/credential_access_kirbi_file.toml)
KRBTGT Delegation Backdoor,"T1098, T1558",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_msds_alloweddelegateto_krbtgt.toml)
Kubeconfig File Creation or Modification,"T1078, T1550",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/lateral_movement_kubeconfig_file_activity.toml)
Kubeconfig File Discovery,T1613,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_kubeconfig_file_discovery.toml)
Kubectl Apply Pod from URL,"T1609, T1610",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_kubectl_apply_pod_from_url.toml)
Kubectl Configuration Discovery,T1613,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_kubectl_configuration_discovery.toml)
Kubectl Network Configuration Modification,"T1090, T1572",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/command_and_control_kubectl_networking_modification.toml)
Kubectl Permission Discovery,T1613,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_kubectl_permission_discovery.toml)
Kubectl Workload and Cluster Discovery,"T1069, T1613",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/discovery_kubectl_workload_and_cluster_discovery.toml)
Kubelet Certificate File Access Detected via Defend for Containers,T1613,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/discovery_kubelet_certificate_file_access.toml)
Kubelet Pod Discovery Detected via Defend for Containers,T1613,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/cloud_defend/discovery_kubelet_pod_discovery_via_builtin_utilities.toml)
Kubernetes Anonymous User Create/Update/Patch Pods Request,,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/execution_anonymous_create_update_patch_pod_request.toml)
Kubernetes Cluster-Admin Role Binding Created,"T1098, T1098.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/persistence_cluster_admin_rolebinding_created.toml)
Kubernetes Container Created with Excessive Linux Capabilities,"T1610, T1611",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_container_created_with_excessive_linux_capabilities.toml)
Kubernetes Creation of a RoleBinding Referencing a ServiceAccount,"T1098, T1098.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/persistence_service_account_bound_to_clusterrole.toml)
Kubernetes Creation or Modification of Sensitive Role,"T1098, T1098.006",ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/persistence_sensitive_role_creation_or_modification.toml)
Kubernetes Denied Service Account Request via Unusual User Agent,T1613,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/discovery_denied_service_account_request.toml)
Kubernetes Direct API Request via Curl or Wget,"T1059, T1059.004, T1613",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_kubernetes_direct_api_request_via_curl_or_wget.toml)
Kubernetes Events Deleted,"T1070, T1070.004",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/defense_evasion_events_deleted.toml)
Kubernetes Exposed Service Created With Type NodePort,T1133,Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/persistence_exposed_service_created_with_type_nodeport.toml)
Kubernetes Forbidden Creation Request,,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/execution_forbidden_creation_request.toml)
Kubernetes Forbidden Request from Unusual User Agent,,New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/execution_forbidden_request_from_unsual_user_agent.toml)
Kubernetes Pod Created with a Sensitive hostPath Volume,"T1610, T1611",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_pod_created_with_sensitive_hostpath_volume.toml)
Kubernetes Pod Created With HostIPC,"T1610, T1611",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_pod_created_with_hostipc.toml)
Kubernetes Pod Created With HostNetwork,"T1610, T1611",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_pod_created_with_hostnetwork.toml)
Kubernetes Pod Created With HostPID,"T1610, T1611",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_pod_created_with_hostpid.toml)
Kubernetes Potential Endpoint Permission Enumeration Attempt by Anonymous User Detected,T1613,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/discovery_endpoint_permission_enumeration_by_anonymous_user.toml)
Kubernetes Potential Endpoint Permission Enumeration Attempt Detected,T1613,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/discovery_endpoint_permission_enumeration_by_user_and_srcip.toml)
Kubernetes Privileged Pod Created,"T1610, T1611",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_privileged_pod_created.toml)
Kubernetes Sensitive Configuration File Activity,"T1053, T1053.007, T1543, T1543.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_kubernetes_sensitive_file_activity.toml)
Kubernetes Sensitive RBAC Change Followed by Workload Modification,"T1098, T1098.006",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_sensitive_rbac_change_followed_by_workload_modification.toml)
Kubernetes Service Account Modified RBAC Objects,"T1098, T1098.006",Custom Query,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/kubernetes/privilege_escalation_service_account_rbac_write_operation.toml)
